c1,c2,c26,c27,c28,c29,c30,c31,c32,c33,c39,c139,c142,c143,c155,c157,c158,c160,c161,c162,c163,c7,c8,c9,c10,c11,c12,c13,c15,c16,c17,c19,c20,c21,c22,c23,c34,c35,c36,c52,c241
44296,2,492.5923994,104.5324402,39.09635001,287.588591,14.3699826,82.75683192,51.179265,-67.81414173,0.547145458,12.75946845,53.87185256,38.99996948,15.2,29,23.2,840,450,200,100,2.042927269,19.51805576,7.766664585,0.562594365,57.27774644,11.54705801,35.28971342,0,20.64616423,35.24584568,12.75946845,3.883907558,7.648779811,0.457916207,44.39571006,0.202897113,1.352463487,0.051054176,11.60328049,2.127408802
44297,2,491.5701352,104.5020987,39.14614783,287.6252858,14.43724698,79.4338701,50.78517685,-68.14170591,0.551279776,12.17043838,52.32879834,38.99996948,15.2,29,23.2,840,450,200,100,2.051025293,19.47764389,7.859450139,0.569068967,57.01402708,11.47779378,35.23814316,0,20.17893669,34.09913443,12.17043838,5.086811393,7.639995323,0.530409237,44.77648995,0.201280296,1.351903472,0.049974509,8.809234494,2.079839366
44298,2,493.1221188,104.5117586,39.13191064,288.6832264,14.44610678,80.65119365,50.87305392,-67.97905243,0.538502834,12.01676481,52.97628908,38.99996948,15.2,29,23.2,840,450,200,100,2.062894898,19.57873201,8.143774433,0.576385687,57.63317725,11.43854442,35.3993119,0.009000647,19.89016271,33.69376165,12.01676481,3.151333434,7.619617544,0.494405208,45.33050697,0.202116078,1.355624687,0.050004302,8.705067844,2.078370654
44299,2,494.6266246,104.5020987,38.85032188,289.9799189,14.41398005,81.0882183,50.84455229,-68.14522462,0.539691883,11.60833551,53.10016767,38.99996948,15.2,29,23.2,840,450,200,100,2.047555627,19.57510205,8.324229043,0.568387053,57.69296078,11.43389114,34.65149888,0,19.84660644,33.22635211,11.60833551,3.745195278,7.647099329,0.529120861,45.71128638,0.203056683,1.35082525,0.049999884,8.477059829,2.078911163
44300,2,494.8609958,104.4962391,38.63640887,291.0106745,14.55653659,80.99239985,50.4689768,-68.31950996,0.539859019,11.69449465,53.02364658,38.99996948,15.2,29,23.2,840,450,200,100,2.034043708,19.50433744,8.214885796,0.566424593,57.70281002,11.55318032,33.949431,0.014646676,19.91554595,33.1254812,11.69449465,3.883907558,7.611876695,0.482457666,45.61208239,0.203923342,1.354726863,0.049980986,8.433889575,2.073188614
44301,2,494.8860455,104.5020987,39.58845185,290.0160433,14.39438289,80.07007153,50.16292891,-68.51294082,0.539743407,12.07555186,52.95826806,38.99996948,15.2,29,23.2,840,450,200,100,2.033290114,19.45024314,8.144202356,0.55969814,57.46469997,11.52416697,33.84970547,0,20.22083834,33.73067738,12.07555186,2.280817249,7.642271352,3.291483192,44.92559587,0.202244103,1.355965494,0.050002789,9.531118728,2.082296148
44302,2,494.9948003,104.5324402,40.08492975,290.1297691,14.38603094,79.15067286,49.96820023,-68.56539066,0.540305583,11.89989264,52.77506528,38.99996948,15.2,29,23.2,840,450,200,100,2.041709731,19.49082334,8.321757569,0.564727653,57.50362952,11.5414344,34.11418229,0,20.30375395,33.27842423,11.89989264,4.794219928,7.614397462,4.344901347,44.69395394,0.196655527,1.352770099,0.050006612,9.718043009,2.073531768
44303,2,496.224252,104.4390946,39.62095712,291.0301329,14.37518477,80.00990819,50.18997199,-68.51732805,0.5399346,11.80320798,52.98897941,38.99996948,15.2,29,23.2,840,450,200,100,2.045280139,19.51398821,8.363043888,0.565551083,57.65137286,11.5069863,33.95616974,0,20.35566735,33.79762469,11.80320798,3.789299803,7.619286467,3.999644725,44.78740414,0.189232345,1.347998656,0.050004122,7.402681787,2.075074007
44304,2,496.1180536,104.4390946,39.71332803,290.9017608,14.38073911,80.50678255,50.55755774,-68.35162425,0.540348591,11.5671036,53.28452918,38.99996948,15.2,29,23.2,840,450,200,100,2.046999889,19.48448425,8.454063591,0.570648992,57.59857461,11.5106047,33.92749215,0.003957196,20.16703466,34.15214084,11.5671036,3.151333434,7.631241335,0.412807569,44.97733218,0.18889663,1.343273214,0.049998453,6.536051986,2.087206348
44305,2,495.0300309,104.5324402,37.70034516,291.650807,14.36291592,76.81936752,50.30302941,-68.48551344,0.537328467,11.13014639,50.65739942,37.20488797,15.2,29,23.2,840,450,200,100,1.998119229,19.20017557,7.520722881,0.570375597,56.2136375,11.33455326,32.47980999,0,19.06933834,31.32898632,11.13014639,3.745195278,7.625685386,0.624012622,45.58496686,0.187655776,1.338479283,0.050009499,6.423428839,2.037222955
44306,2,495.4120041,104.4870264,36.04991728,293.4222636,14.29740953,73.0314142,50.14346131,-68.61865803,0.539836407,10.81774134,48.76457358,35.80346132,15.2,29,23.2,840,450,200,100,1.978265049,19.13852788,6.559541655,0.557177848,55.47450556,10.49375649,30.75487034,0.019658828,17.7940177,29.57355541,10.81774134,3.151333434,8.330655834,4.323226,47.27338708,0.216813224,1.297936962,0.050005582,5.793868466,2.0060249
44307,2,495.4898684,104.4590858,36.09408516,294.0213641,14.37607695,72.6534848,50.25526408,-68.54033839,0.540012839,11.16739213,49.13118521,35.74533046,15.2,29,23.2,840,450,200,100,1.985027726,19.44950385,6.642793654,0.558155223,56.34502557,10.63118991,30.67819348,0.000154417,17.77182756,29.79569237,11.16739213,4.031120921,9.186604793,6.213741842,46.67198641,0.221057316,1.337225171,0.04999364,6.646520809,1.990722229
44308,2,495.9302245,104.4862933,35.54373365,292.9204691,14.26686976,76.90787154,50.70628213,-68.30503075,0.542188691,11.66446564,49.62588972,35.00003052,15.2,29,23.2,840,450,200,100,2.039211313,19.13852788,7.402906758,0.564313236,56.28951268,10.96928903,31.69635883,0,18.96012406,31.33420934,11.66446564,6.044592929,10.19688106,7.737358783,45.99583506,0.222076376,1.302328688,0.050014421,6.039830726,1.990612552
44309,2,496.4109526,104.5063721,35.66690167,291.7963917,14.25986413,83.52471044,51.51571324,-67.88866052,0.540100288,12.74598485,52.6634435,35.00634384,15.2,29,23.2,840,450,200,100,2.079094939,19.48157426,8.593885516,0.568626455,59.67118377,11.61608767,34.47457265,0.000952242,20.59129562,33.81823309,12.74598485,7.956482446,9.597046284,6.59693575,44.67289443,0.222319425,1.339578242,0.050002297,5.561128462,1.988023922
44310,2,496.2445372,104.4750984,35.68511207,291.5655484,14.25558146,83.36304276,51.59024217,-67.87031933,0.539918256,12.90952562,52.59951516,35.00003052,15.2,29,23.2,840,450,200,100,2.068399427,19.49568297,8.43494113,0.563221442,59.4322854,11.51894996,34.49816456,0,20.59706569,34.87992351,12.90952562,7.174921392,10.71302308,6.233788183,44.4350564,0.215276553,1.35285059,0.050000147,5.675785836,1.994520335
44311,2,495.6730324,104.4809205,35.57541172,291.1386863,14.26434215,83.20690868,52.17627537,-67.61415451,0.541401951,13.00416228,52.61079656,35.00003052,15.2,29,23.2,840,450,200,100,2.09456297,19.44877673,8.329308344,0.562987777,59.14922038,11.55440524,34.53096068,0.019952922,20.47940339,34.42809026,13.00416228,8.311404492,10.70297613,5.721617658,44.41639858,0.244713741,1.338835315,0.050009839,6.314229236,2.0044395
44312,2,495.8538559,104.5020819,35.68511207,291.535525,14.30361198,83.75014291,52.63056084,-67.40190234,0.541607172,13.02902121,52.81467874,35.00003052,15.2,29,23.2,840,450,200,100,2.097806795,19.51971823,8.148845949,0.560887386,57.96180796,11.58740966,34.43810347,0,20.48836547,33.81300584,13.02902121,8.674523294,10.62012196,5.685806131,44.40315737,0.18701866,1.332841872,0.05001421,7.086656007,2.052939373
44313,2,496.704299,104.4808936,35.57541172,292.3926476,14.35190081,85.15400679,53.59011037,-66.97005023,0.540642477,13.69190991,53.34062886,35.00003052,15.2,29,23.2,840,450,200,100,2.101893111,19.5146414,8.361409795,0.562455306,57.97329672,11.58651045,34.99583596,0,20.48897621,33.25086118,13.69190991,8.012438914,11.10083836,5.795627837,43.99240635,0.289179669,1.335554529,0.050020293,7.094864949,2.070951558
44314,2,496.5118255,104.4235122,35.68511207,292.2516877,14.35609,84.99174308,53.99284785,-66.76057018,0.55000274,14.17666851,53.22116432,35.00003052,15.2,29,23.2,840,450,200,100,2.10586056,19.46583678,8.421177215,0.558606932,57.92868621,11.64701293,35.52974576,0,20.52237639,33.13827374,14.17666851,8.134761423,11.47352606,5.642739745,43.49160026,0.227727536,1.337225171,0.049994803,6.981824598,2.06885804
44315,2,496.1918195,104.551,35.68511207,291.6045961,14.30546476,84.81270124,52.98646131,-67.26658176,0.550354861,14.11716532,53.22592783,35.00003052,15.2,29,23.2,840,450,200,100,2.111115438,19.51405898,8.460967869,0.56800595,57.9160053,11.62728903,36.26698529,0.000334063,20.43783016,32.26006818,14.11716532,8.19731568,11.64318648,5.143087543,43.41968556,0.202297659,1.346078004,0.049993313,7.317763458,2.070514635
44316,2,496.9571381,104.4679476,35.54373365,292.1524245,14.26351692,83.75381606,52.83461999,-67.31711742,0.550154845,14.11473299,52.785497,35.00003052,15.2,29,23.2,840,450,200,100,2.08606109,19.51675242,8.557647189,0.580958489,57.06833607,11.30444033,35.9177917,0,20.25389479,31.85457928,14.11473299,7.901991447,11.8098085,4.677291292,42.90978967,0.199836098,1.355826145,0.050001396,7.146250129,2.083982233
44317,2,496.706857,104.4424747,35.66690167,291.7267986,14.26213862,85.30750772,53.41716952,-67.03252978,0.550389295,14.55663563,53.47285519,35.00003052,18.9,28,20.2,800,350,150,50,2.124761136,19.52399144,9.00871924,0.592216356,56.8925229,11.44399794,36.04744272,0,20.24982127,31.58567007,14.55663563,8.236823105,11.90117569,4.485641522,43.04336424,0.199921501,1.349579528,0.049998443,6.88986283,2.117526191
44318,2,495.490194,104.5469109,35.54373365,291.1822325,14.30812163,85.14285056,53.35009108,-67.0381126,0.549791178,14.10331005,53.32185301,35.00003052,18.9,28,25.5,800,350,100,55,2.141281266,19.42500531,9.575564456,0.621843608,57.59129677,11.44563647,35.75809354,0.007361088,19.67838647,30.41122195,14.10331005,8.768092063,11.50590488,4.252763848,44.0799946,0.199436578,1.359266354,0.050005911,6.652003332,2.087213966
44319,2,494.7931591,104.4576131,35.68511207,290.957881,14.36092949,84.48645711,51.8027265,-67.75952638,0.550055417,13.97081982,52.97760167,35.00003052,14.4,27.5,21.6,760,350,180,80,2.171444797,19.51409845,9.349435626,0.620618426,58.07606872,11.50687171,35.77655575,0,19.78488081,30.24442532,13.97081982,8.997945465,11.10549697,4.459595239,43.62744922,0.199363158,1.351953636,0.050003727,6.39823729,2.056076193
44320,2,495.3517979,104.5172141,35.65836401,291.4634609,14.35350443,84.61797957,51.32314162,-67.97910267,0.550062883,14.026224,52.99699402,35.00003052,15,28,21.9,760,350,180,80,2.166016048,19.48862551,9.428040319,0.62338492,58.06876127,11.47412546,35.84890059,0,19.8455825,30.47120852,14.026224,9.361287038,11.23022142,4.554250683,44.13219786,0.200318755,1.35157432,0.049998575,6.210347756,2.056847943
44321,2,495.672796,104.5024327,35.57541172,291.6525938,14.34207709,84.6917839,51.46895787,-67.95789461,0.550054363,14.07981317,53.05459045,35.00003052,14.9,28,22.4,760,350,180,80,2.170703218,19.47090257,9.500188491,0.625031932,58.51054647,11.57695904,35.91646987,0,19.96757522,30.71445308,14.07981317,8.817911751,11.47398927,4.595976728,43.58133122,0.199119666,1.358137801,0.049996729,6.186295067,2.043038746
44322,2,495.2569766,104.5051784,35.54373365,291.5118263,14.40316795,84.49305459,51.45179432,-67.81452201,0.54997303,13.93343894,52.91989728,35.00003052,14.8,28,22.4,800,400,200,50,2.163095086,19.48689632,9.527880835,0.625252469,58.47892279,11.6057419,35.77897531,0.003000766,19.97002298,30.91235786,13.93343894,8.455243798,11.57649366,4.888693208,43.48462492,0.200014486,1.360055235,0.04999869,6.240513764,2.039663345
44323,2,495.3688763,104.4678315,35.68511207,292.4329468,14.49513931,84.4946076,50.98810602,-68.13601304,0.550036205,13.57783807,52.64943305,35.00003052,14.7,28,22.4,800,400,200,50,2.166520747,19.4434457,9.074700287,0.599297917,58.11292264,11.55826607,35.50785453,0,20.25247959,31.90420404,13.57783807,8.358166788,11.61439283,5.249723897,43.17715813,0.200353452,1.350557102,0.049985847,6.229762652,2.041138171
44324,2,495.5834579,104.4528708,35.65836401,292.235238,14.47123949,84.65693269,51.12458127,-67.97427746,0.550235071,13.2424218,52.95662016,35.00003052,14.8,28.5,22.4,760,350,150,50,2.175846244,19.45271277,9.182920346,0.604102667,58.67276779,11.68855968,35.35733203,0,20.3931784,32.40309952,13.2424218,7.999871776,11.73753899,5.062578633,43.27161042,0.199571657,1.352701255,0.050001269,6.310913751,2.032664331
44325,2,496.7950238,104.4809205,35.65836401,293.6656274,14.47711974,84.09087475,51.82870036,-67.77572797,0.546963257,12.62133035,52.54862866,35.00003052,14.6,28,22.4,760,350,150,50,2.257285768,19.5240679,8.963134661,0.624777902,58.93560814,11.56674505,35.52664864,0,19.68219471,32.01687953,12.62133035,7.734660909,11.19893356,5.250925303,44.75255291,0.199280867,1.368935379,0.050006537,6.558600158,2.007054794
44326,2,497.341847,104.5324402,35.57541172,293.6656274,14.51025779,84.0224615,51.85998198,-67.73330017,0.549671944,12.50220201,52.57047264,35.00003052,14.6,29,22.1,770,350,150,50,2.242707471,19.56786983,9.448625224,0.674439066,59.39504079,11.39504564,34.99361994,0.009172502,19.4028912,31.78226585,12.50220201,8.267933757,10.52065095,5.438821438,45.31928691,0.199159708,1.40376509,0.050005859,6.302006761,1.989480957
44327,2,495.7802071,104.5020987,35.54373365,291.8136666,14.32895972,82.36628043,51.20607071,-68.05299097,0.550228301,12.4184412,52.20173618,35.00003052,14.5,28.7,22.3,780,350,150,50,2.217710226,19.51708657,9.539568138,0.717157357,59.57928407,10.99646599,33.97529062,0,18.88935485,31.75061393,12.4184412,8.039138431,10.07930757,5.032241345,46.02644525,0.200225481,1.441325272,0.050013617,6.316633222,1.973007649
44328,2,496.9293923,104.5324402,35.57541172,292.9518411,14.33672125,82.38339085,51.04671302,-68.11220052,0.550472985,12.611029,52.11437711,35.00003052,14.35,28.3,22.2,770,350,150,50,2.22710389,19.54616002,9.42109817,0.704201909,59.89142609,10.83403799,35.17371097,0,18.66261568,33.0423693,12.611029,7.265155917,10.53222498,5.59479537,46.72156784,0.201920613,1.418510608,0.050014841,6.445339054,1.959253592
44329,2,496.7094295,104.4831689,35.54373365,293.4007572,14.34531922,85.32891774,51.75695938,-67.76750646,0.550274348,12.91706377,52.6807692,35.00003052,14.29,28,22.1,760,260,200,45,2.268734454,19.51393026,9.534883544,0.645958976,60.27914889,10.76473791,35.26556513,0.00101959,19.4637791,31.56716238,12.91706377,7.841609243,10.38284312,5.873973645,46.43461502,0.201222628,1.382897721,0.049995949,6.192983924,1.964087073
44330,2,497.2874831,104.463626,35.68511207,294.2501824,14.40503917,84.01627116,51.35084934,-67.94963163,0.550051667,12.37415926,52.33510909,35.00003052,15.4,28,22,800,350,150,100,2.262751464,19.46216265,9.608579612,0.667709604,60.1493993,10.84715256,35.30217447,0,19.06710202,30.44451505,12.37415926,7.678049166,10.09145611,5.933365149,46.86412987,0.201572356,1.405070559,0.049984964,6.308596265,1.953579726
44331,2,498.3755886,104.5037626,35.66690167,293.9753089,14.34963891,84.13767781,51.26070823,-67.98286276,0.550197197,12.7810768,52.62364866,35.00003052,16.1,28.8,22,800,350,150,100,2.288086701,19.49808637,9.66268136,0.666247666,60.21877684,10.79167536,35.44205875,0,19.08893171,31.14293506,12.7810768,7.728969333,10.13188715,5.852656835,46.68814243,0.201942143,1.439781971,0.050016022,6.603950824,1.96171546
44332,2,496.9804311,104.4962391,35.68511207,288.5679861,14.29919406,84.62517919,51.88431583,-67.71585497,0.54934951,12.39639421,51.52735691,38.63128425,16,28,22.2,800,350,200,40,2.25137888,19.48278105,9.478654372,0.650536443,59.90381565,10.86213667,35.27653861,0,19.13861408,30.63738935,12.39639421,7.596615509,10.26782506,5.944310842,46.73124205,0.201151715,1.39947952,0.050000638,6.615278762,1.931027244
44333,2,497.740953,104.4412105,35.54373365,294.283715,14.30963933,83.4742857,51.88976595,-67.72671621,0.550052614,12.33206219,51.90064296,36.13334343,16.3,28.3,21.9,800,360,200,40,2.218558947,19.5127204,9.489077732,0.639013727,58.56027939,10.75297024,35.19318738,0,19.11620696,30.25168601,12.33206219,7.414740072,9.950549274,6.075934029,46.71529423,0.201290381,1.381921553,0.050003452,6.487535449,1.990317458
44334,2,497.4716569,104.4412105,35.77230329,293.058892,14.35043871,82.89865432,51.62131236,-67.86125231,0.550422733,12.49807183,52.76057767,36.00001526,16.2,28.5,22.3,740,350,170,60,2.226471753,19.48367461,9.517916976,0.63384604,58.95208623,10.95643261,34.35440202,0,19.42726225,30.99894144,12.49807183,7.528071086,9.856803754,5.746215288,46.24043205,0.201749915,1.393043787,0.050008727,6.51456443,2.013006921
44335,2,496.8442697,104.5020987,36.15311912,292.1287236,14.33795186,83.5266272,51.53189444,-67.89953174,0.549970129,13.1347477,53.20237124,35.00003052,15.8,28.5,21.9,760,350,170,60,2.224666847,19.47667581,9.522653962,0.631955919,59.35163161,11.13562061,34.71091464,0,19.64180358,32.01298677,13.1347477,7.798023696,9.882524125,5.673550666,45.42698084,0.201098232,1.384014151,0.049998009,6.400313713,2.016452506
44336,2,496.4259045,104.4741739,36.00408235,291.9266107,14.37873774,84.11977906,52.06179301,-67.67629112,0.549846109,13.98183414,53.41654003,35.00003052,15.8,28,22.1,770,350,170,60,2.229120456,19.4634628,9.581021199,0.628978147,59.37716389,11.12944418,35.54918182,0.000511845,20.01479945,32.64141089,13.98183414,7.606135625,9.80368565,5.071425422,44.3508963,0.200964243,1.379739592,0.050110058,6.524241003,2.023064989
44337,2,495.8652642,104.5324402,35.65836401,292.5524964,14.48399818,82.96469409,51.71318253,-67.83686479,0.54994007,13.12620785,52.59184018,36.00001526,15.2,28,21.8,800,350,180,70,2.189998383,19.44351806,9.178740698,0.604184644,59.25589483,11.26661593,35.10296755,0,20.63528499,32.15646104,13.12620785,4.969978908,8.58264822,2.857673445,43.24028626,0.201219506,1.375130232,0.050023949,6.494528006,1.996818049
44338,2,496.0766756,104.4609111,36.03833087,291.6741931,14.33761254,82.46565445,51.63637366,-67.85751801,0.550514024,13.46118533,52.61431855,35.00003052,16,28.5,22.2,800,350,180,70,2.184815866,19.54640268,9.267929328,0.614634071,59.24514143,11.25236298,34.86661525,0.004238863,20.3776469,31.47711894,13.46118533,3.990530121,8.58543511,3.543498729,42.93406082,0.201412706,1.38932485,0.049994997,6.21917734,2.000231284
44339,2,496.8060299,104.5324402,36.31717766,292.104427,14.33791556,82.89265407,52.07202672,-67.66527501,0.550015848,14.20111567,52.9777211,36.00001526,15.2,28,22.2,800,350,190,50,2.190193181,19.6121758,9.124546913,0.619940985,59.36839201,11.27859228,34.809054,0.002423601,20.56277367,31.82470299,14.20111567,4.069873167,8.76285246,3.271424983,42.73850805,0.201459105,1.388308706,0.049992295,6.097162057,2.007968006
44340,2,497.3436497,104.4814001,36.67262936,292.1656311,14.31433945,83.72859577,52.13447513,-67.63996483,0.550513379,14.60469252,53.56405267,38.63128425,15.2,28,22.2,800,350,190,50,2.197199241,19.58292764,9.387098742,0.626408859,59.48540617,11.18811523,35.29713439,0.001169714,20.68905073,31.4352398,14.60469252,5.108738913,8.660330062,3.076117053,42.73054493,0.201183849,1.393411199,0.049999504,6.255746187,2.024046449
44341,2,496.709206,104.4831689,36.17493744,292.9288444,14.41752188,82.67686805,51.68824546,-67.86624898,0.550493057,13.30576539,52.89181682,37.20488797,15.2,28,22.2,800,350,190,50,2.289592275,19.52271958,10.1151695,0.694768992,59.65345493,10.7687289,32.19090306,0.578164948,18.16243817,27.0035672,13.30576539,5.608284316,7.771998477,3.135460798,45.12198985,0.201047256,1.444184278,0.050002913,6.739192698,1.992370863
44342,2,498.1683274,104.4703214,36.5462923,293.6955246,14.33630547,82.37826293,51.74216428,-67.82471449,0.549550337,13.05926183,52.96021567,37,15.2,28,22.2,800,350,190,50,2.364987616,19.5970114,10.46604434,0.714511629,59.68711091,10.611815,31.4776393,0.999605995,17.63538631,26.00402216,13.05926183,5.368873561,7.494316534,3.425953111,45.76070823,0.201242952,1.454713318,0.049984425,6.903182152,1.99246627
44343,2,496.3794941,104.4412105,36.77112399,291.0649331,14.26090209,83.05341838,51.36269787,-67.97845431,0.55024501,14.12014509,53.25833417,37.20488797,15.2,28,22.2,800,350,190,50,2.248577445,19.51898754,9.705079912,0.634060769,59.44690228,11.11126128,34.18186827,0.518644325,20.16388503,30.90858146,14.12014509,5.647520592,7.571253865,3.453573691,43.57765125,0.200785802,1.390782119,0.050000342,6.578112215,2.015656624
44344,2,496.6625913,104.4741739,36.77449685,291.1685946,14.26309295,83.61247384,51.78660687,-67.77525243,0.55000184,14.48714032,53.51575999,37,15.2,28,22.2,800,350,190,50,2.237516655,19.54655113,9.773347019,0.63893756,60.08290208,11.35258879,35.0012984,0,20.50594354,32.17466072,14.48714032,7.100919722,10.51736232,4.272775391,43.38079529,0.19988458,1.384701516,0.049978073,6.3103996,2.003681023
44345,2,497.1826902,104.4390946,37.00320153,291.81039,14.27622368,82.51576079,51.82928093,-67.74289167,0.549726034,14.14996099,53.13790362,35.00003052,15.2,28,22.2,800,350,190,50,2.333392799,19.50411091,9.180977743,0.618992286,59.89771278,11.33203884,34.9315264,0,20.91494007,33.11438774,14.14996099,8.419501434,11.19059419,4.938474509,43.18739786,0.193181775,1.375726207,0.049982546,6.125028172,1.995384411
44346,2,496.8065559,104.4678315,36.99721198,291.6884579,14.26354112,81.35823562,52.22541112,-67.57965205,0.550107289,13.46418638,52.59560373,35.00003052,15.2,28,22.2,800,350,190,50,2.297867968,19.47513455,8.942447841,0.607311467,59.64466519,11.5937512,34.45709683,0.000857132,21.38415132,31.65202785,13.46418638,6.744108166,10.50798189,4.776097829,41.72512937,0.190796802,1.362767477,0.050010022,6.24467674,1.98434256
44347,2,496.2358254,104.4688352,36.89224564,291.3243781,14.27951841,81.25399958,52.32152241,-67.5375146,0.550100162,13.32657337,52.48166787,37,15.2,28,22.2,800,350,190,50,2.278136627,19.43602721,8.922698665,0.597428639,58.88614392,11.48090901,34.8625781,0,21.18933311,32.11945947,13.32657337,5.588415317,10.39652607,4.440982409,41.78849888,0.190333132,1.360043437,0.049986618,6.389544206,2.006350516
44348,2,496.8022008,104.5020987,36.53458791,292.339933,14.34496307,81.19699937,52.23871689,-67.59668932,0.549957635,13.95716349,52.34252058,37,15.7,30,22.4,800,450,200,80,2.23394947,19.47603202,8.618045849,0.585972842,58.96371275,11.39313255,34.95842745,0.001288676,21.44725724,33.45620004,13.95716349,5.661802662,10.55500463,4.168075619,41.64942961,0.190127837,1.351268758,0.049999883,6.226171436,1.996678665
44349,2,495.484127,104.5020819,36.78005711,290.5305411,14.24976301,81.08275989,53.05597907,-67.20411276,0.550446381,13.92675684,52.29995909,37,15.4,29.5,21.9,800,450,200,80,2.272717812,19.54551872,8.528839948,0.586271022,58.80084959,11.43311386,34.79843991,0,21.16496393,33.34564096,13.92675684,5.730545403,10.75338457,4.041055413,41.75484054,0.190678389,1.359540265,0.050003759,6.146528434,2.004440715
