Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Remarks,Highest-From-Entry-To-Exit,Lowest-From-Entry-To-Exit
1287.2,21-03-2023,Tuesday,09:25:00,300.45,15,PE,39500,Sell,21-03-2023,Tuesday,09:38:00,342.45,-630,-13.97903145,23-03-2023,Stop Loss Hit,349,267.15
1288,22-03-2023,,09:25:00,39976.4,,,,,22-03-2023,,09:50:00,40012.05,-1335,,,,40014.9,39844.85
1288.1,22-03-2023,Wednesday,09:25:00,237.55,15,CE,40000,Sell,22-03-2023,Wednesday,09:50:00,257.55,-300,-8.419280152,23-03-2023,Stop Loss Hit,258.75,182
1288.2,22-03-2023,Wednesday,09:25:00,241.8,15,PE,40000,Sell,22-03-2023,Wednesday,09:37:00,310.8,-1035,-28.53598015,23-03-2023,Stop Loss Hit,311,235
1289,23-03-2023,,09:25:00,39800.95,,,,,23-03-2023,,14:43:00,39793.55,480,,,,40201.6,39730.45
1289.1,23-03-2023,Thursday,09:25:00,152.55,15,CE,39800,Sell,23-03-2023,Thursday,09:37:00,196.55,-660,-28.84300229,23-03-2023,Stop Loss Hit,199.35,121.2
1289.2,23-03-2023,Thursday,09:25:00,156,15,PE,39800,Sell,23-03-2023,Thursday,14:43:00,80,1140,48.71794872,23-03-2023,Stop Loss Hit,185.8,4.95
1290,24-03-2023,,09:25:00,39514.7,,,,,24-03-2023,,10:06:00,39521.2,-1005,,,,39655.3,39433.05
1290.1,24-03-2023,Friday,09:25:00,414.05,15,CE,39500,Sell,24-03-2023,Friday,09:37:00,467.05,-795,-12.80038643,29-03-2023,Stop Loss Hit,480.6,391.3
1290.2,24-03-2023,Friday,09:25:00,335,15,PE,39500,Sell,24-03-2023,Friday,10:06:00,349,-210,-4.179104478,29-03-2023,Stop Loss Hit,374,273.55
1291,27-03-2023,,09:25:00,39372.55,,,,,27-03-2023,,10:41:00,39387,-705,,,,39584.55,39354.8
1291.1,27-03-2023,Monday,09:25:00,340.65,15,CE,39400,Sell,27-03-2023,Monday,09:32:00,408.65,-1020,-19.96183766,29-03-2023,Stop Loss Hit,423.3,333.3
1291.2,27-03-2023,Monday,09:25:00,297.7,15,PE,39400,Sell,27-03-2023,Monday,10:41:00,276.7,315,7.05408129,29-03-2023,Stop Loss Hit,307.25,200.75
1292,28-03-2023,,09:25:00,39480.2,,,,,28-03-2023,,13:11:00,39534.1,-941.25,,,,39568.15,39328.75
1292.1,28-03-2023,Tuesday,09:25:00,245.05,15,CE,39500,Sell,28-03-2023,Tuesday,13:11:00,244.8,3.75,0.102019996,29-03-2023,Stop Loss Hit,254.75,166
1292.2,28-03-2023,Tuesday,09:25:00,198.7,15,PE,39500,Sell,28-03-2023,Tuesday,10:31:00,261.7,-945,-31.70608958,29-03-2023,Stop Loss Hit,279,186
1293,29-03-2023,,09:25:00,39717.45,,,,,29-03-2023,,15:19:00,39964.8,1254.75,,,Exit Condition Met For Trade,39967.45,39648.7
1293.1,29-03-2023,Wednesday,09:25:00,133.2,15,CE,39700,Sell,29-03-2023,Wednesday,10:24:00,176.2,-645,-32.28228228,29-03-2023,Stop Loss Hit,200,100.95
1293.2,29-03-2023,Wednesday,09:25:00,126.8,15,PE,39700,Sell,29-03-2023,Wednesday,15:19:00,0.15,1899.75,99.88170347,29-03-2023,Exit Condition Met For Trade,144.75,0.15
1294,31-03-2023,,09:25:00,40456.3,,,,,31-03-2023,,15:19:00,40550.45,143.25,,,Exit Condition Met For Trade,40688.85,40344.8
1294.1,31-03-2023,Friday,09:25:00,305.55,15,CE,40500,Sell,31-03-2023,Friday,12:45:00,351.55,-690,-15.05481918,06-04-2023,Stop Loss Hit,358.45,276.1
1294.2,31-03-2023,Friday,09:25:00,340.25,15,PE,40500,Sell,31-03-2023,Friday,15:19:00,284.7,833.25,16.32623071,06-04-2023,Exit Condition Met For Trade,362.3,223.4
1295,03-04-2023,,09:25:00,40659.3,,,,,03-04-2023,,15:19:00,40815.95,1737,,,Exit Condition Met For Trade,40857.05,40536.15
1295.1,03-04-2023,Monday,09:25:00,248.05,15,CE,40700,Sell,03-04-2023,Monday,12:11:00,272.05,-360,-9.675468656,06-04-2023,Stop Loss Hit,282.5,196.5
1295.2,03-04-2023,Monday,09:25:00,300,15,PE,40700,Sell,03-04-2023,Monday,15:19:00,160.2,2097,46.6,06-04-2023,Exit Condition Met For Trade,339.5,151
1296,05-04-2023,,09:25:00,40886.75,,,,,05-04-2023,,15:19:00,41019,823.5,,,Exit Condition Met For Trade,41069.3,40814.15
1296.1,05-04-2023,Wednesday,09:25:00,175.1,15,CE,40900,Sell,05-04-2023,Wednesday,13:04:00,210.1,-525,-19.98857796,06-04-2023,Stop Loss Hit,240,134.65
1296.2,05-04-2023,Wednesday,09:25:00,194.35,15,PE,40900,Sell,05-04-2023,Wednesday,15:19:00,104.45,1348.5,46.25675328,06-04-2023,Exit Condition Met For Trade,218.05,93.1
1297,06-04-2023,,09:25:00,40862.95,,,,,06-04-2023,,15:19:00,40996.95,1314.75,,,Exit Condition Met For Trade,41274.4,40821.9
1297.1,06-04-2023,Thursday,09:25:00,115.15,15,CE,40900,Sell,06-04-2023,Thursday,10:04:00,173.15,-870,-50.3690838,06-04-2023,Stop Loss Hit,235,97.25
1297.2,06-04-2023,Thursday,09:25:00,146.15,15,PE,40900,Sell,06-04-2023,Thursday,15:19:00,0.5,2184.75,99.65788573,06-04-2023,Exit Condition Met For Trade,162,0.3
1298,10-04-2023,,09:25:00,41071.7,,,,,10-04-2023,,12:29:00,41068.8,-765,,,,41085.8,40835.25
1298.1,10-04-2023,Monday,09:25:00,221.7,15,CE,41100,Sell,10-04-2023,Monday,12:29:00,204.7,255,7.668019847,13-04-2023,Stop Loss Hit,228.7,129.65
1298.2,10-04-2023,Monday,09:25:00,252,15,PE,41100,Sell,10-04-2023,Monday,09:34:00,320,-1020,-26.98412698,13-04-2023,Stop Loss Hit,355,244.55
1299,11-04-2023,,09:25:00,41145.85,,,,,11-04-2023,,15:19:00,41387.7,408,,,Exit Condition Met For Trade,41402.3,41099.7
1299.1,11-04-2023,Tuesday,09:25:00,204.15,15,CE,41100,Sell,11-04-2023,Tuesday,10:05:00,270.15,-990,-32.32916973,13-04-2023,Stop Loss Hit,320,194.35
1299.2,11-04-2023,Tuesday,09:25:00,165.45,15,PE,41100,Sell,11-04-2023,Tuesday,15:19:00,72.25,1398,56.33121789,13-04-2023,Exit Condition Met For Trade,170.9,67.2
1300,12-04-2023,,09:25:00,41409.85,,,,,12-04-2023,,15:19:00,41598.8,396.75,,,Exit Condition Met For Trade,41601.4,41361.55
1300.1,12-04-2023,Wednesday,09:25:00,151.45,15,CE,41400,Sell,12-04-2023,Wednesday,13:33:00,217.45,-990,-43.57873886,13-04-2023,Stop Loss Hit,233,142.4
1300.2,12-04-2023,Wednesday,09:25:00,158.7,15,PE,41400,Sell,12-04-2023,Wednesday,15:19:00,66.25,1386.75,58.25456837,13-04-2023,Exit Condition Met For Trade,164.55,65
1301,13-04-2023,,09:25:00,41596.1,,,,,13-04-2023,,15:19:00,42171.15,786,,,Exit Condition Met For Trade,42193.95,41549.45
1301.1,13-04-2023,Thursday,09:25:00,94.4,15,CE,41600,Sell,13-04-2023,Thursday,09:37:00,161.4,-1005,-70.97457627,13-04-2023,Stop Loss Hit,180,85.85
1301.2,13-04-2023,Thursday,09:25:00,119.55,15,PE,41600,Sell,13-04-2023,Thursday,15:19:00,0.15,1791,99.87452949,13-04-2023,Exit Condition Met For Trade,124.6,0.1
1302,17-04-2023,,09:25:00,42265.2,,,,,17-04-2023,,10:26:00,42030.55,152.25,,,,42265.2,41801.15
1302.1,17-04-2023,Monday,09:25:00,251.6,15,CE,42300,Sell,17-04-2023,Monday,10:26:00,168.45,1247.25,33.04848967,20-04-2023,Stop Loss Hit,251.6,92.55
1302.2,17-04-2023,Monday,09:25:00,313,15,PE,42300,Sell,17-04-2023,Monday,09:29:00,386,-1095,-23.32268371,20-04-2023,Stop Loss Hit,389.8,310.95
1303,18-04-2023,,09:25:00,42362.6,,,,,18-04-2023,,10:52:00,42452,-1020,,,,42465.9,42275
1303.1,18-04-2023,Tuesday,09:25:00,194.65,15,CE,42400,Sell,18-04-2023,Tuesday,10:52:00,219.65,-375,-12.84356537,20-04-2023,Stop Loss Hit,225,144.6
1303.2,18-04-2023,Tuesday,09:25:00,215.75,15,PE,42400,Sell,18-04-2023,Tuesday,09:55:00,258.75,-645,-19.93047509,20-04-2023,Stop Loss Hit,260.4,183.6
1304,19-04-2023,,09:25:00,42254.4,,,,,19-04-2023,,15:19:00,42150.7,631.5,,,Exit Condition Met For Trade,42327.4,42022.5
1304.1,19-04-2023,Wednesday,09:25:00,155.5,15,CE,42300,Sell,19-04-2023,Wednesday,15:19:00,71.4,1261.5,54.08360129,20-04-2023,Exit Condition Met For Trade,174.95,54.75
1304.2,19-04-2023,Wednesday,09:25:00,178,15,PE,42300,Sell,19-04-2023,Wednesday,09:58:00,220,-630,-23.59550562,20-04-2023,Stop Loss Hit,240,145
1305,20-04-2023,,09:25:00,42275.25,,,,,20-04-2023,,15:19:00,42295.5,996.75,,,Exit Condition Met For Trade,42377.05,42109.05
1305.1,20-04-2023,Thursday,09:25:00,95.45,15,CE,42300,Sell,20-04-2023,Thursday,15:19:00,1,1416.75,98.95233106,20-04-2023,Exit Condition Met For Trade,150,0.6
1305.2,20-04-2023,Thursday,09:25:00,126.05,15,PE,42300,Sell,20-04-2023,Thursday,10:36:00,154.05,-420,-22.21340738,20-04-2023,Stop Loss Hit,161.85,78.1
1306,21-04-2023,,09:25:00,42364.4,,,,,21-04-2023,,15:19:00,42090.85,768,,,Exit Condition Met For Trade,42376.5,41963.85
1306.1,21-04-2023,Friday,09:25:00,251.1,15,CE,42400,Sell,21-04-2023,Friday,15:19:00,134.9,1743,46.27638391,27-04-2023,Exit Condition Met For Trade,260,115.3
1306.2,21-04-2023,Friday,09:25:00,286.5,15,PE,42400,Sell,21-04-2023,Friday,09:59:00,351.5,-975,-22.68760908,27-04-2023,Stop Loss Hit,353.2,276.15
1307,24-04-2023,,09:25:00,42429.1,,,,,24-04-2023,,12:47:00,42474.7,-1095,,,,42482.25,42296.1
1307.1,24-04-2023,Monday,09:25:00,238.95,15,CE,42400,Sell,24-04-2023,Monday,12:47:00,246.95,-120,-3.347980749,27-04-2023,Stop Loss Hit,260,171.3
1307.2,24-04-2023,Monday,09:25:00,208.4,15,PE,42400,Sell,24-04-2023,Monday,10:13:00,273.4,-975,-31.19001919,27-04-2023,Stop Loss Hit,274.75,198.2
1308,25-04-2023,,09:25:00,42679.2,,,,,25-04-2023,,15:12:00,42655.85,-570,,,,42864.9,42615.85
1308.1,25-04-2023,Tuesday,09:25:00,173.75,15,CE,42700,Sell,25-04-2023,Tuesday,10:05:00,229.75,-840,-32.23021583,27-04-2023,Stop Loss Hit,233.9,154.65
1308.2,25-04-2023,Tuesday,09:25:00,204.5,15,PE,42700,Sell,25-04-2023,Tuesday,15:12:00,186.5,270,8.80195599,27-04-2023,Stop Loss Hit,226.6,111.1
1309,26-04-2023,,09:25:00,42585.8,,,,,26-04-2023,,15:19:00,42844.95,1432.5,,,Exit Condition Met For Trade,42866.45,42434.85
1309.1,26-04-2023,Wednesday,09:25:00,141.65,15,CE,42600,Sell,26-04-2023,Wednesday,11:16:00,166.65,-375,-17.64913519,27-04-2023,Stop Loss Hit,178.3,91.2
1309.2,26-04-2023,Wednesday,09:25:00,170,15,PE,42600,Sell,26-04-2023,Wednesday,15:19:00,49.5,1807.5,70.88235294,27-04-2023,Exit Condition Met For Trade,240,45.15
1310,27-04-2023,,09:25:00,42902.2,,,,,27-04-2023,,13:25:00,42948.65,-795,,,,42972.55,42757.65
1310.1,27-04-2023,Thursday,09:25:00,110.3,15,CE,42900,Sell,27-04-2023,Thursday,13:25:00,116.3,-90,-5.439709882,27-04-2023,Stop Loss Hit,148,41.25
1310.2,27-04-2023,Thursday,09:25:00,124.55,15,PE,42900,Sell,27-04-2023,Thursday,09:37:00,171.55,-705,-37.73584906,27-04-2023,Stop Loss Hit,181.35,96.1
1311,28-04-2023,,09:25:00,42925.65,,,,,28-04-2023,,13:42:00,43016.8,-1110,,,,43016.8,42811.1
1311.1,28-04-2023,Friday,09:25:00,298.2,15,CE,42900,Sell,28-04-2023,Friday,13:42:00,320.2,-330,-7.377598927,04-05-2023,Stop Loss Hit,326.6,244.7
1311.2,28-04-2023,Friday,09:25:00,247.4,15,PE,42900,Sell,28-04-2023,Friday,10:13:00,299.4,-780,-21.01859337,04-05-2023,Stop Loss Hit,325,224.35
1312,02-05-2023,,09:25:00,43410.1,,,,,02-05-2023,,15:19:00,43296.2,501,,,Exit Condition Met For Trade,43483.85,43283.65
1312.1,02-05-2023,Tuesday,09:25:00,203.45,15,CE,43400,Sell,02-05-2023,Tuesday,15:19:00,148.05,831,27.23027771,04-05-2023,Exit Condition Met For Trade,225,138
1312.2,02-05-2023,Tuesday,09:25:00,197.8,15,PE,43400,Sell,02-05-2023,Tuesday,15:16:00,219.8,-330,-11.1223458,04-05-2023,Stop Loss Hit,222.8,144.25
1313,03-05-2023,,09:25:00,43138.8,,,,,03-05-2023,,15:19:00,43318,329.25,,,Exit Condition Met For Trade,43347.95,43079.65
1313.1,03-05-2023,Wednesday,09:25:00,191.9,15,CE,43100,Sell,03-05-2023,Wednesday,09:49:00,247.9,-840,-29.18186555,04-05-2023,Stop Loss Hit,251.05,172
1313.2,03-05-2023,Wednesday,09:25:00,145.35,15,PE,43100,Sell,03-05-2023,Wednesday,15:19:00,67.4,1169.25,53.62917097,04-05-2023,Exit Condition Met For Trade,163,63.45
1314,04-05-2023,,09:25:00,43344.35,,,,,04-05-2023,,15:19:00,43727.95,899.25,,,Exit Condition Met For Trade,43733.15,43246.5
1314.1,04-05-2023,Thursday,09:25:00,120.95,15,CE,43300,Sell,04-05-2023,Thursday,12:43:00,158.95,-570,-31.4179413,04-05-2023,Stop Loss Hit,169,83
1314.2,04-05-2023,Thursday,09:25:00,98.2,15,PE,43300,Sell,04-05-2023,Thursday,15:19:00,0.25,1469.25,99.74541752,04-05-2023,Exit Condition Met For Trade,123.9,0.25
1315,05-05-2023,,09:25:00,43408.65,,,,,05-05-2023,,11:08:00,43348.75,-840,,,,43581.55,43341.3
1315.1,05-05-2023,Friday,09:25:00,287.25,15,CE,43400,Sell,05-05-2023,Friday,10:09:00,341.25,-810,-18.79895561,11-05-2023,Stop Loss Hit,353.7,265.45
1315.2,05-05-2023,Friday,09:25:00,246.95,15,PE,43400,Sell,05-05-2023,Friday,11:08:00,248.95,-30,-0.809880543,11-05-2023,Stop Loss Hit,286.55,173.1
1316,08-05-2023,,09:25:00,43038,,,,,08-05-2023,,15:19:00,43281.3,711,,,Exit Condition Met For Trade,43418.55,43038
1316.1,08-05-2023,Monday,09:25:00,294.05,15,CE,43000,Sell,08-05-2023,Monday,09:27:00,369.05,-1125,-25.50586635,11-05-2023,Stop Loss Hit,390.85,294.05
1316.2,08-05-2023,Monday,09:25:00,232.65,15,PE,43000,Sell,08-05-2023,Monday,15:19:00,110.25,1836,52.61121857,11-05-2023,Exit Condition Met For Trade,232.65,80.1
1317,09-05-2023,,09:25:00,43406.4,,,,,09-05-2023,,11:57:00,43500.55,-1440,,,,43501.65,43279.8
1317.1,09-05-2023,Tuesday,09:25:00,223.35,15,CE,43400,Sell,09-05-2023,Tuesday,11:57:00,244.35,-315,-9.402283412,11-05-2023,Stop Loss Hit,249.8,169
1317.2,09-05-2023,Tuesday,09:25:00,185.6,15,PE,43400,Sell,09-05-2023,Tuesday,09:26:00,260.6,-1125,-40.40948276,11-05-2023,Stop Loss Hit,266,185.6
1318,10-05-2023,,09:25:00,43231.45,,,,,10-05-2023,,10:37:00,43119.6,-360,,,,43279.3,42824.55
1318.1,10-05-2023,Wednesday,09:25:00,208,15,CE,43200,Sell,10-05-2023,Wednesday,10:37:00,165,645,20.67307692,11-05-2023,Stop Loss Hit,215,89.25
1318.2,10-05-2023,Wednesday,09:25:00,142.3,15,PE,43200,Sell,10-05-2023,Wednesday,09:33:00,209.3,-1005,-47.08362614,11-05-2023,Stop Loss Hit,238.95,133.65
1319,11-05-2023,,09:25:00,43455.45,,,,,11-05-2023,,14:57:00,43468.1,420,,,,43672.05,43370.2
1319.1,11-05-2023,Thursday,09:25:00,96.6,15,CE,43500,Sell,11-05-2023,Thursday,10:11:00,146.6,-750,-51.75983437,11-05-2023,Stop Loss Hit,160,71.1
1319.2,11-05-2023,Thursday,09:25:00,162.5,15,PE,43500,Sell,11-05-2023,Thursday,14:57:00,84.5,1170,48,11-05-2023,Stop Loss Hit,178.6,9.15
1320,12-05-2023,,09:25:00,43408.4,,,,,12-05-2023,,15:19:00,43783.8,1526.25,,,Exit Condition Met For Trade,43903.6,43347.75
1320.1,12-05-2023,Friday,09:25:00,307.2,15,CE,43400,Sell,12-05-2023,Friday,10:36:00,355.2,-720,-15.625,18-05-2023,Stop Loss Hit,361.9,280.05
1320.2,12-05-2023,Friday,09:25:00,312.35,15,PE,43400,Sell,12-05-2023,Friday,15:19:00,162.6,2246.25,47.94301265,18-05-2023,Exit Condition Met For Trade,328.75,131
1321,15-05-2023,,09:25:00,43772.75,,,,,15-05-2023,,15:19:00,44099.6,1567.5,,,Exit Condition Met For Trade,44151.7,43742.2
1321.1,15-05-2023,Monday,09:25:00,230.5,15,CE,43800,Sell,15-05-2023,Monday,09:39:00,299.1,-1029,-29.76138829,18-05-2023,Stop Loss Hit,302.9,217.75
1321.2,15-05-2023,Monday,09:25:00,324,15,PE,43800,Sell,15-05-2023,Monday,15:19:00,150.9,2596.5,53.42592593,18-05-2023,Exit Condition Met For Trade,333.35,141.1
1322,16-05-2023,,09:25:00,43915.8,,,,,16-05-2023,,15:09:00,43890.9,-90,,,,44124.45,43855
1322.1,16-05-2023,Tuesday,09:25:00,247.65,15,CE,43900,Sell,16-05-2023,Tuesday,09:48:00,294.65,-705,-18.97839693,18-05-2023,Stop Loss Hit,295.15,219.5
1322.2,16-05-2023,Tuesday,09:25:00,238.65,15,PE,43900,Sell,16-05-2023,Tuesday,15:09:00,197.65,615,17.17997067,18-05-2023,Stop Loss Hit,257.95,122.65
1323,17-05-2023,,09:25:00,43929.55,,,,,17-05-2023,,15:19:00,43746.8,827.25,,,Exit Condition Met For Trade,43976.05,43447.45
1323.1,17-05-2023,Wednesday,09:25:00,195.1,15,CE,43900,Sell,17-05-2023,Wednesday,15:19:00,77.95,1757.25,60.04613019,18-05-2023,Exit Condition Met For Trade,214.7,36.6
1323.2,17-05-2023,Wednesday,09:25:00,172.1,15,PE,43900,Sell,17-05-2023,Wednesday,10:43:00,234.1,-930,-36.02556653,18-05-2023,Stop Loss Hit,234.75,158.5
1324,18-05-2023,,09:25:00,44027.2,,,,,18-05-2023,,11:54:00,44060.65,-885,,,,44079.2,43851.85
1324.1,18-05-2023,Thursday,09:25:00,122.35,15,CE,44000,Sell,18-05-2023,Thursday,11:54:00,120.35,30,1.634654679,18-05-2023,Stop Loss Hit,133.05,44.65
1324.2,18-05-2023,Thursday,09:25:00,97.15,15,PE,44000,Sell,18-05-2023,Thursday,10:05:00,158.15,-915,-62.78950077,18-05-2023,Stop Loss Hit,176.8,82.25
1325,19-05-2023,,09:25:00,43890.45,,,,,19-05-2023,,14:06:00,43804.4,-30,,,,43942.35,43532.25
1325.1,19-05-2023,Friday,09:25:00,287.6,15,CE,43900,Sell,19-05-2023,Friday,14:06:00,228.6,885,20.51460362,25-05-2023,Stop Loss Hit,298.55,153.35
1325.2,19-05-2023,Friday,09:25:00,297.65,15,PE,43900,Sell,19-05-2023,Friday,09:38:00,358.65,-915,-20.49386864,25-05-2023,Stop Loss Hit,360,282.95
1326,22-05-2023,,09:25:00,43935.45,,,,,22-05-2023,,14:57:00,43905,90,,,,44026.2,43686.1
1326.1,22-05-2023,Monday,09:25:00,276.35,15,CE,43900,Sell,22-05-2023,Monday,14:57:00,234.35,630,15.19811833,25-05-2023,Stop Loss Hit,320.4,159.25
1326.2,22-05-2023,Monday,09:25:00,233.9,15,PE,43900,Sell,22-05-2023,Monday,10:01:00,269.9,-540,-15.39119282,25-05-2023,Stop Loss Hit,270.65,194.55
1327,23-05-2023,,09:25:00,43908.55,,,,,23-05-2023,,15:19:00,43933.3,761.25,,,Exit Condition Met For Trade,44093.8,43890
1327.1,23-05-2023,Tuesday,09:25:00,226.55,15,CE,43900,Sell,23-05-2023,Tuesday,15:19:00,228.35,-27,-0.794526595,25-05-2023,Exit Condition Met For Trade,294.65,218.45
1327.2,23-05-2023,Tuesday,09:25:00,199.55,15,PE,43900,Sell,23-05-2023,Tuesday,15:19:00,147,788.25,26.33425207,25-05-2023,Exit Condition Met For Trade,202.55,112.05
1328,24-05-2023,,09:25:00,43748.4,,,,,24-05-2023,,14:46:00,43696.25,-1005,,,,44010.45,43696.25
1328.1,24-05-2023,Wednesday,09:25:00,210.2,15,CE,43700,Sell,24-05-2023,Wednesday,09:48:00,278.2,-1020,-32.35014272,25-05-2023,Stop Loss Hit,282.9,202.9
1328.2,24-05-2023,Wednesday,09:25:00,133.2,15,PE,43700,Sell,24-05-2023,Wednesday,14:46:00,132.2,15,0.750750751,25-05-2023,Stop Loss Hit,139.35,56.4
1329,25-05-2023,,09:25:00,43675.05,,,,,25-05-2023,,15:19:00,43699.3,304.5,,,Exit Condition Met For Trade,43717.95,43393.35
1329.1,25-05-2023,Thursday,09:25:00,96.8,15,CE,43700,Sell,25-05-2023,Thursday,15:19:00,2.5,1414.5,97.41735537,25-05-2023,Exit Condition Met For Trade,96.8,1.55
1329.2,25-05-2023,Thursday,09:25:00,129.85,15,PE,43700,Sell,25-05-2023,Thursday,09:32:00,203.85,-1110,-56.98883327,25-05-2023,Stop Loss Hit,211,128.35
1330,26-05-2023,,09:25:00,43601.65,,,,,26-05-2023,,15:19:00,44003.9,1354.5,,,Exit Condition Met For Trade,44066.5,43589.15
1330.1,26-05-2023,Friday,09:25:00,299.4,15,CE,43600,Sell,26-05-2023,Friday,12:02:00,365.4,-990,-22.04408818,01-06-2023,Stop Loss Hit,368,290
1330.2,26-05-2023,Friday,09:25:00,291.1,15,PE,43600,Sell,26-05-2023,Friday,15:19:00,134.8,2344.5,53.69288904,01-06-2023,Exit Condition Met For Trade,298.6,115.2
1331,29-05-2023,,09:25:00,44345.55,,,,,29-05-2023,,14:26:00,44275.4,-1050,,,,44478.95,44263.95
1331.1,29-05-2023,Monday,09:25:00,259.55,15,CE,44300,Sell,29-05-2023,Monday,11:21:00,329.55,-1050,-26.96975535,01-06-2023,Stop Loss Hit,331.55,254.4
1331.2,29-05-2023,Monday,09:25:00,235.5,15,PE,44300,Sell,29-05-2023,Monday,14:26:00,235.5,0,0,01-06-2023,Stop Loss Hit,278.6,160.4
1332,30-05-2023,,09:25:00,44334.15,,,,,30-05-2023,,14:33:00,44409,-675,,,,44413.75,44249.2
1332.1,30-05-2023,Tuesday,09:25:00,225.7,15,CE,44300,Sell,30-05-2023,Tuesday,14:33:00,230.7,-75,-2.215330084,01-06-2023,Stop Loss Hit,254.95,155.4
1332.2,30-05-2023,Tuesday,09:25:00,179.2,15,PE,44300,Sell,30-05-2023,Tuesday,11:19:00,219.2,-600,-22.32142857,01-06-2023,Stop Loss Hit,219.45,143.3
1333,31-05-2023,,09:25:00,44166.4,,,,,31-05-2023,,15:14:00,44157.4,-615,,,,44204.75,43824.75
1333.1,31-05-2023,Wednesday,09:25:00,158.65,15,CE,44200,Sell,31-05-2023,Wednesday,15:14:00,130.65,420,17.6489127,01-06-2023,Stop Loss Hit,158.65,55.05
1333.2,31-05-2023,Wednesday,09:25:00,156.2,15,PE,44200,Sell,31-05-2023,Wednesday,11:38:00,225.2,-1035,-44.17413572,01-06-2023,Stop Loss Hit,250,150
1334,01-06-2023,,09:25:00,44038.7,,,,,01-06-2023,,14:25:00,43936.6,-750,,,,44177.95,43936.6
1334.1,01-06-2023,Thursday,09:25:00,133.3,15,CE,44000,Sell,01-06-2023,Thursday,09:52:00,178.3,-675,-33.75843961,01-06-2023,Stop Loss Hit,182.15,102.6
1334.2,01-06-2023,Thursday,09:25:00,92,15,PE,44000,Sell,01-06-2023,Thursday,14:25:00,97,-75,-5.434782609,01-06-2023,Stop Loss Hit,125.2,22
1335,02-06-2023,,09:25:00,43968.7,,,,,02-06-2023,,11:34:00,43958.25,-885,,,,44011.65,43813.65
1335.1,02-06-2023,Friday,09:25:00,297.9,15,CE,44000,Sell,02-06-2023,Friday,11:34:00,300.9,-45,-1.007049345,08-06-2023,Stop Loss Hit,311.8,225
1335.2,02-06-2023,Friday,09:25:00,270.7,15,PE,44000,Sell,02-06-2023,Friday,09:59:00,326.7,-840,-20.6871075,08-06-2023,Stop Loss Hit,327,251.2
1336,05-06-2023,,09:25:00,44198.85,,,,,05-06-2023,,15:19:00,44104.15,873,,,Exit Condition Met For Trade,44265.25,44075.7
1336.1,05-06-2023,Monday,09:25:00,257.85,15,CE,44200,Sell,05-06-2023,Monday,15:19:00,195.35,937.5,24.23889858,08-06-2023,Exit Condition Met For Trade,272,181.4
1336.2,05-06-2023,Monday,09:25:00,205.7,15,PE,44200,Sell,05-06-2023,Monday,15:19:00,210,-64.5,-2.090422946,08-06-2023,Exit Condition Met For Trade,236.85,164.4
1337,06-06-2023,,09:25:00,44135.75,,,,,06-06-2023,,15:19:00,44230.45,543.75,,,Exit Condition Met For Trade,44235.9,44009.7
1337.1,06-06-2023,Tuesday,09:25:00,219.5,15,CE,44100,Sell,06-06-2023,Tuesday,15:12:00,229.5,-150,-4.555808656,08-06-2023,Stop Loss Hit,245.75,154.3
1337.2,06-06-2023,Tuesday,09:25:00,158.65,15,PE,44100,Sell,06-06-2023,Tuesday,15:19:00,112.4,693.75,29.15222187,08-06-2023,Exit Condition Met For Trade,206.75,106.3
1338,07-06-2023,,09:25:00,44280.8,,,,,07-06-2023,,15:19:00,44269.95,429,,,Exit Condition Met For Trade,44315.45,44148.65
1338.1,07-06-2023,Wednesday,09:25:00,139.05,15,CE,44300,Sell,07-06-2023,Wednesday,15:19:00,112,405.75,19.45343402,08-06-2023,Exit Condition Met For Trade,140.75,86.4
1338.2,07-06-2023,Wednesday,09:25:00,141.6,15,PE,44300,Sell,07-06-2023,Wednesday,15:19:00,140.05,23.25,1.094632768,08-06-2023,Exit Condition Met For Trade,208,124.65
1339,08-06-2023,,09:25:00,44247.75,,,,,08-06-2023,,14:49:00,44119.3,-1185,,,,44459.25,44119.3
1339.1,08-06-2023,Thursday,09:25:00,145.05,15,CE,44200,Sell,08-06-2023,Thursday,09:53:00,211.05,-990,-45.50155119,08-06-2023,Stop Loss Hit,233.95,136.05
1339.2,08-06-2023,Thursday,09:25:00,78.7,15,PE,44200,Sell,08-06-2023,Thursday,14:49:00,91.7,-195,-16.5184244,08-06-2023,Stop Loss Hit,110,16
1340,09-06-2023,,09:25:00,44075.3,,,,,09-06-2023,,09:47:00,44101.2,-1110,,,,44120.45,43932.6
1340.1,09-06-2023,Friday,09:25:00,269.55,15,CE,44100,Sell,09-06-2023,Friday,09:47:00,290.55,-315,-7.790762382,15-06-2023,Stop Loss Hit,291.85,214.9
1340.2,09-06-2023,Friday,09:25:00,265.35,15,PE,44100,Sell,09-06-2023,Friday,09:36:00,318.35,-795,-19.97361975,15-06-2023,Stop Loss Hit,330,242.5
1341,12-06-2023,,09:25:00,43979.15,,,,,12-06-2023,,15:19:00,43941.75,138,,,Exit Condition Met For Trade,44053.95,43874.05
